hp,r1_dmg,r1_block,r2_dmg,r2_block,r3_dmg,r3_block,warrior_cost,wizard_cost,cleric_cost,paladin_cost,warrior_win,wizard_win,cleric_win,paladin_win,warrior_r1kill,wizard_r1kill,cleric_r1kill,paladin_r1kill
9,4,2,2,2,1,1,10.37037037037037,14.285714285714286,10.0,16.07843137254902,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,2,2,1,2,10.37037037037037,14.285714285714286,4.761904761904761,11.764705882352942,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,2,2,2,0,21.48148148148148,20.0,14.285714285714286,20.3921568627451,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,2,2,2,1,14.814814814814813,20.0,17.142857142857142,21.176470588235293,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,2,2,2,2,14.814814814814813,20.0,11.904761904761907,16.470588235294116,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,2,2,3,0,25.925925925925927,24.285714285714285,19.047619047619044,25.49019607843137,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,2,2,3,1,18.14814814814815,22.38095238095238,21.904761904761905,26.27450980392157,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,2,2,3,2,18.14814814814815,22.38095238095238,16.19047619047619,21.56862745098039,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,2,2,4,0,30.370370370370367,28.571428571428573,23.809523809523814,29.01960784313726,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,2,2,4,1,21.48148148148148,24.761904761904763,26.666666666666664,29.803921568627448,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,2,2,4,2,21.48148148148148,24.761904761904763,20.476190476190478,25.098039215686274,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,2,2,5,0,33.7037037037037,30.476190476190478,30.952380952380953,34.90196078431373,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,2,2,5,1,24.444444444444446,27.142857142857142,33.80952380952381,35.68627450980392,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,2,2,5,2,24.444444444444446,27.142857142857142,27.61904761904762,30.98039215686274,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,3,0,0,0,26.296296296296294,10.0,12.380952380952381,13.725490196078432,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,0,1,25.555555555555554,14.285714285714286,11.904761904761907,14.50980392156863,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,0,2,24.814814814814817,12.857142857142858,7.6190476190476195,12.549019607843137,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,0,1,0,28.51851851851852,16.666666666666668,19.523809523809522,19.607843137254903,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,1,1,28.148148148148145,20.476190476190478,18.571428571428573,20.3921568627451,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,1,2,27.037037037037035,18.571428571428573,14.285714285714286,18.431372549019606,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,0,2,0,30.740740740740744,23.333333333333336,26.666666666666664,25.49019607843137,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,2,1,30.740740740740744,26.666666666666664,25.238095238095237,26.27450980392157,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,2,2,29.259259259259256,24.285714285714285,20.952380952380953,24.31372549019608,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,0,3,0,32.59259259259259,30.0,33.333333333333336,31.37254901960784,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,3,1,32.96296296296296,32.857142857142854,30.952380952380953,32.15686274509804,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,3,2,31.481481481481485,30.0,26.666666666666664,30.196078431372552,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,0,4,0,34.44444444444444,34.285714285714285,39.523809523809526,36.470588235294116,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,4,1,35.18518518518518,37.61904761904761,35.23809523809524,37.25490196078431,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,4,2,33.7037037037037,34.285714285714285,30.0,34.90196078431373,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,0,5,0,36.2962962962963,35.23809523809524,44.285714285714285,42.35294117647059,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,5,1,37.03703703703704,38.09523809523809,40.0,43.13725490196078,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,0,5,2,35.18518518518518,34.285714285714285,34.285714285714285,40.7843137254902,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,0,0,20.0,14.285714285714286,9.047619047619047,14.50980392156863,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,1,0,1,19.25925925925926,12.857142857142858,7.6190476190476195,12.549019607843137,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,0,2,13.333333333333334,10.952380952380953,7.6190476190476195,13.333333333333332,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,1,0,24.074074074074073,20.476190476190478,16.19047619047619,20.3921568627451,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,1,1,1,22.962962962962965,18.571428571428573,14.761904761904763,18.431372549019606,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,1,2,16.666666666666668,16.666666666666668,14.761904761904763,19.215686274509807,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,2,0,28.148148148148145,26.666666666666664,23.333333333333336,26.27450980392157,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,1,2,1,26.666666666666668,24.285714285714285,21.904761904761905,24.31372549019608,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,2,2,20.0,22.38095238095238,21.904761904761905,25.098039215686274,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,3,0,31.851851851851855,32.857142857142854,30.476190476190478,32.15686274509804,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,1,3,1,30.370370370370367,30.0,29.047619047619044,30.196078431372552,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,3,2,23.333333333333332,28.095238095238095,29.047619047619044,30.98039215686274,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,4,0,35.18518518518518,37.61904761904761,36.19047619047619,37.25490196078431,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,1,4,1,33.7037037037037,34.285714285714285,33.80952380952381,34.90196078431373,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,4,2,25.555555555555554,30.476190476190478,33.80952380952381,35.68627450980392,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,5,0,38.148148148148145,38.57142857142857,43.33333333333333,43.13725490196078,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,3,1,5,1,36.2962962962963,36.19047619047619,40.952380952380956,40.7843137254902,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,1,5,2,27.77777777777778,32.857142857142854,40.952380952380956,41.56862745098039,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,0,0,17.037037037037038,12.857142857142858,4.761904761904761,12.549019607843137,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,0,1,10.37037037037037,10.952380952380953,7.6190476190476195,13.333333333333332,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,0,2,10.37037037037037,10.952380952380953,1.9047619047619049,8.627450980392156,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,3,2,1,0,21.85185185185185,18.571428571428573,11.904761904761907,18.431372549019606,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,1,1,14.814814814814813,16.666666666666668,14.761904761904763,19.215686274509807,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,1,2,14.814814814814813,16.666666666666668,9.047619047619047,14.50980392156863,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,3,2,2,0,26.666666666666668,24.285714285714285,19.047619047619044,24.31372549019608,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,2,1,19.25925925925926,22.38095238095238,21.904761904761905,25.098039215686274,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,2,2,19.25925925925926,22.38095238095238,16.19047619047619,20.3921568627451,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,3,2,3,0,31.481481481481485,30.0,26.190476190476186,30.196078431372552,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,3,1,23.703703703703706,28.095238095238095,29.047619047619044,30.98039215686274,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,3,2,23.703703703703706,28.095238095238095,23.333333333333336,26.27450980392157,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,3,2,4,0,35.925925925925924,34.285714285714285,30.952380952380953,34.90196078431373,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,4,1,27.037037037037035,30.476190476190478,33.80952380952381,35.68627450980392,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,4,2,27.037037037037035,30.476190476190478,27.61904761904762,30.98039215686274,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,3,2,5,0,39.25925925925926,36.19047619047619,38.09523809523809,40.7843137254902,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,5,1,30.0,32.857142857142854,40.952380952380956,41.56862745098039,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,3,2,5,2,30.0,32.857142857142854,34.76190476190476,36.86274509803921,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,4,0,0,0,31.851851851851855,13.333333333333332,19.047619047619044,18.823529411764707,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,0,1,31.11111111111111,19.047619047619044,17.61904761904762,19.607843137254903,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,0,2,30.370370370370367,17.142857142857142,12.380952380952381,17.254901960784313,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,0,1,0,34.074074074074076,20.0,26.190476190476186,24.705882352941178,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,1,1,33.7037037037037,25.238095238095237,24.285714285714285,25.49019607843137,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,1,2,32.59259259259259,22.857142857142858,19.047619047619044,23.137254901960784,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,0,2,0,36.2962962962963,26.666666666666664,33.333333333333336,30.58823529411765,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,2,1,36.2962962962963,31.428571428571434,30.952380952380953,31.37254901960784,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,2,2,34.81481481481481,28.571428571428573,25.714285714285715,29.01960784313726,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,0,3,0,38.148148148148145,33.333333333333336,40.0,36.470588235294116,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,3,1,38.51851851851852,37.61904761904761,36.66666666666667,37.25490196078431,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,3,2,37.03703703703704,34.285714285714285,31.428571428571434,34.90196078431373,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,0,4,0,40.0,40.0,46.66666666666667,42.35294117647059,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,4,1,40.74074074074073,43.80952380952381,42.38095238095239,43.13725490196078,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,4,2,39.25925925925926,40.0,37.142857142857146,40.7843137254902,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,0,5,0,41.851851851851855,40.952380952380956,51.42857142857143,48.23529411764705,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,5,1,42.22222222222222,44.285714285714285,47.142857142857146,49.01960784313726,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,0,5,2,40.37037037037037,40.0,41.42857142857143,46.66666666666667,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,0,0,25.185185185185183,19.047619047619044,14.761904761904763,19.607843137254903,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,1,0,1,24.444444444444446,17.142857142857142,12.380952380952381,17.254901960784313,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,0,2,17.77777777777778,13.333333333333332,12.380952380952381,18.03921568627451,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,1,0,29.259259259259256,25.238095238095237,21.904761904761905,25.49019607843137,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,1,1,1,28.148148148148145,22.857142857142858,19.523809523809522,23.137254901960784,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,1,2,21.11111111111111,19.047619047619044,19.523809523809522,23.921568627450977,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,2,0,33.333333333333336,31.428571428571434,29.047619047619044,31.37254901960784,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,1,2,1,31.851851851851855,28.571428571428573,26.666666666666664,29.01960784313726,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,2,2,24.444444444444446,24.761904761904763,26.666666666666664,29.803921568627448,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,3,0,37.03703703703704,37.61904761904761,36.19047619047619,37.25490196078431,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,1,3,1,35.55555555555556,34.285714285714285,33.80952380952381,34.90196078431373,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,3,2,27.77777777777778,30.476190476190478,33.80952380952381,35.68627450980392,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,4,0,40.74074074074073,43.80952380952381,43.33333333333333,43.13725490196078,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,1,4,1,39.25925925925926,40.0,40.952380952380956,40.7843137254902,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,4,2,31.11111111111111,36.19047619047619,40.952380952380956,41.56862745098039,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,5,0,42.96296296296296,44.76190476190476,50.476190476190474,49.01960784313726,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,4,1,5,1,41.111111111111114,41.904761904761905,48.095238095238095,46.66666666666667,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,1,5,2,32.22222222222222,38.57142857142857,48.095238095238095,47.45098039215686,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,0,0,22.22222222222222,17.142857142857142,9.523809523809522,17.254901960784313,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,0,1,14.814814814814813,13.333333333333332,12.380952380952381,18.03921568627451,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,0,2,14.814814814814813,13.333333333333332,6.190476190476191,13.333333333333332,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,4,2,1,0,27.037037037037035,22.857142857142858,16.666666666666668,23.137254901960784,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,1,1,19.25925925925926,19.047619047619044,19.523809523809522,23.921568627450977,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,1,2,19.25925925925926,19.047619047619044,13.333333333333332,19.215686274509807,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,4,2,2,0,31.851851851851855,28.571428571428573,23.809523809523814,29.01960784313726,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,2,1,23.703703703703706,24.761904761904763,26.666666666666664,29.803921568627448,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,2,2,23.703703703703706,24.761904761904763,20.476190476190478,25.098039215686274,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,4,2,3,0,36.666666666666664,34.285714285714285,30.952380952380953,34.90196078431373,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,3,1,28.148148148148145,30.476190476190478,33.80952380952381,35.68627450980392,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,3,2,28.148148148148145,30.476190476190478,27.61904761904762,30.98039215686274,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,4,2,4,0,41.48148148148148,40.0,38.09523809523809,40.7843137254902,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,4,1,32.59259259259259,36.19047619047619,40.952380952380956,41.56862745098039,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,4,2,32.59259259259259,36.19047619047619,34.76190476190476,36.86274509803921,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,4,2,5,0,44.074074074074076,41.904761904761905,45.238095238095234,46.66666666666667,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,5,1,34.44444444444444,38.57142857142857,48.095238095238095,47.45098039215686,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,4,2,5,2,34.44444444444444,38.57142857142857,41.904761904761905,42.745098039215684,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
9,4,2,5,0,0,0,36.666666666666664,13.333333333333332,26.190476190476186,23.921568627450977,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,0,1,35.55555555555556,20.0,24.761904761904763,24.705882352941178,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,0,2,34.44444444444444,18.095238095238095,19.523809523809522,21.96078431372549,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,0,1,0,38.888888888888886,20.0,33.333333333333336,29.803921568627448,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,1,1,38.148148148148145,26.190476190476186,31.428571428571434,30.58823529411765,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,1,2,36.666666666666664,23.809523809523814,26.190476190476186,27.84313725490196,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,0,2,0,41.111111111111114,26.666666666666664,40.47619047619048,35.68627450980392,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,2,1,40.74074074074073,32.38095238095238,38.09523809523809,36.470588235294116,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,2,2,38.888888888888886,29.523809523809526,32.857142857142854,33.72549019607843,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,0,3,0,42.96296296296296,33.333333333333336,47.142857142857146,41.56862745098039,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,3,1,43.333333333333336,38.57142857142857,43.80952380952381,42.35294117647059,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,3,2,41.48148148148148,35.23809523809524,38.57142857142857,39.6078431372549,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,0,4,0,44.81481481481481,40.0,53.80952380952381,47.45098039215686,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,4,1,45.55555555555555,44.76190476190476,49.523809523809526,48.23529411764705,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,4,2,43.7037037037037,40.952380952380956,44.285714285714285,45.490196078431374,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,0,5,0,47.40740740740741,45.238095238095234,58.57142857142856,53.33333333333333,86.66666666666667,93.33333333333333,93.33333333333333,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,5,1,47.77777777777778,50.476190476190474,54.285714285714285,54.11764705882352,80.0,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,0,5,2,45.92592592592593,44.285714285714285,48.57142857142857,51.37254901960784,73.33333333333333,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,0,0,28.51851851851852,19.523809523809522,21.904761904761905,24.705882352941178,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,1,0,1,27.40740740740741,18.095238095238095,19.523809523809522,21.96078431372549,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,0,2,20.0,14.285714285714286,19.523809523809522,22.745098039215687,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,1,0,32.59259259259259,25.714285714285715,29.047619047619044,30.58823529411765,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,1,1,1,31.11111111111111,23.809523809523814,26.666666666666664,27.84313725490196,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,1,2,23.333333333333332,20.0,26.666666666666664,28.627450980392155,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,2,0,36.666666666666664,31.904761904761905,36.19047619047619,36.470588235294116,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,1,2,1,34.81481481481481,29.523809523809526,33.80952380952381,33.72549019607843,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,2,2,26.666666666666668,25.714285714285715,33.80952380952381,34.509803921568626,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,3,0,41.111111111111114,38.09523809523809,43.33333333333333,42.35294117647059,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,1,3,1,39.25925925925926,35.23809523809524,40.952380952380956,39.6078431372549,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,3,2,31.11111111111111,31.428571428571434,40.952380952380956,40.3921568627451,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,4,0,44.81481481481481,44.285714285714285,50.476190476190474,48.23529411764705,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,1,4,1,42.96296296296296,40.952380952380956,48.095238095238095,45.490196078431374,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,4,2,34.44444444444444,37.142857142857146,48.095238095238095,46.27450980392157,20.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,5,0,48.51851851851851,50.476190476190474,57.61904761904761,54.11764705882352,53.333333333333336,86.66666666666667,66.66666666666667,80.0,0.0,0.0,0.0,0.0
9,4,2,5,1,5,1,46.666666666666664,45.238095238095234,55.23809523809524,51.37254901960784,46.666666666666664,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,1,5,2,37.77777777777778,34.76190476190476,55.23809523809524,52.156862745098046,20.0,20.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,2,0,0,24.814814814814817,17.142857142857142,16.666666666666668,21.96078431372549,33.333333333333336,60.0,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,2,0,1,16.666666666666668,14.285714285714286,19.523809523809522,22.745098039215687,0.0,33.333333333333336,40.0,46.666666666666664,0.0,0.0,0.0,0.0
9,4,2,5,2,0,2,16.666666666666668,14.285714285714286,13.333333333333332,18.03921568627451,0.0,33.333333333333336,0.0,20.0,0.0,0.0,0.0,0.0
